dataset,id,question
humaneval,humaneval_142,"def sum_squares(lst):
    """"""""
    This function will take a list of integers. For all entries in the list, the function shall square the integer entry if its index is a 
    multiple of 3 and will cube the integer entry if its index is a multiple of 4 and not a multiple of 3. The function will not 
    change the entries in the list whose indexes are not a multiple of 3 or 4. The function shall then return the sum of all entries. 
    
    Examples:
    For lst = [1,2,3] the output should be 6
    For lst = []  the output should be 0
    For lst = [-1,-5,2,-1,-5]  the output should be -126
    """""""
humaneval,humaneval_143,"def words_in_sentence(sentence):
    """"""
    You are given a string representing a sentence,
    the sentence contains some words separated by a space,
    and you have to return a string that contains the words from the original sentence,
    whose lengths are prime numbers,
    the order of the words in the new string should be the same as the original one.

    Example 1:
        Input: sentence = ""This is a test""
        Output: ""is""

    Example 2:
        Input: sentence = ""lets go for swimming""
        Output: ""go for""

    Constraints:
        * 1 <= len(sentence) <= 100
        * sentence contains only letters
    """""""
humaneval,humaneval_144,"def simplify(x, n):
    """"""Your task is to implement a function that will simplify the expression
    x * n. The function returns True if x * n evaluates to a whole number and False
    otherwise. Both x and n, are string representation of a fraction, and have the following format,
    <numerator>/<denominator> where both numerator and denominator are positive whole numbers.

    You can assume that x, and n are valid fractions, and do not have zero as denominator.

    simplify(""1/5"", ""5/1"") = True
    simplify(""1/6"", ""2/1"") = False
    simplify(""7/10"", ""10/2"") = False
    """""""
humaneval,humaneval_145,"def order_by_points(nums):
    """"""
    Write a function which sorts the given list of integers
    in ascending order according to the sum of their digits.
    Note: if there are several items with similar sum of their digits,
    order them based on their index in original list.

    For example:
    >>> order_by_points([1, 11, -1, -11, -12]) == [-1, -11, 1, -12, 11]
    >>> order_by_points([]) == []
    """""""
humaneval,humaneval_146,"def specialFilter(nums):
    """"""Write a function that takes an array of numbers as input and returns 
    the number of elements in the array that are greater than 10 and both 
    first and last digits of a number are odd (1, 3, 5, 7, 9).
    For example:
    specialFilter([15, -73, 14, -15]) => 1 
    specialFilter([33, -2, -3, 45, 21, 109]) => 2
    """""""
humaneval,humaneval_147,"def get_max_triples(n):
    """"""
    You are given a positive integer n. You have to create an integer array a of length n.
        For each i (1 ≤ i ≤ n), the value of a[i] = i * i - i + 1.
        Return the number of triples (a[i], a[j], a[k]) of a where i < j < k, 
    and a[i] + a[j] + a[k] is a multiple of 3.

    Example :
        Input: n = 5
        Output: 1
        Explanation: 
        a = [1, 3, 7, 13, 21]
        The only valid triple is (1, 7, 13).
    """""""
humaneval,humaneval_148,"def bf(planet1, planet2):
    '''
    There are eight planets in our solar system: the closerst to the Sun 
    is Mercury, the next one is Venus, then Earth, Mars, Jupiter, Saturn, 
    Uranus, Neptune.
    Write a function that takes two planet names as strings planet1 and planet2. 
    The function should return a tuple containing all planets whose orbits are 
    located between the orbit of planet1 and the orbit of planet2, sorted by 
    the proximity to the sun. 
    The function should return an empty tuple if planet1 or planet2
    are not correct planet names. 
    Examples
    bf(""Jupiter"", ""Neptune"") ==> (""Saturn"", ""Uranus"")
    bf(""Earth"", ""Mercury"") ==> (""Venus"")
    bf(""Mercury"", ""Uranus"") ==> (""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"")
    '''"
humaneval,humaneval_149,"def sorted_list_sum(lst):
    """"""Write a function that accepts a list of strings as a parameter,
    deletes the strings that have odd lengths from it,
    and returns the resulted list with a sorted order,
    The list is always a list of strings and never an array of numbers,
    and it may contain duplicates.
    The order of the list should be ascending by length of each word, and you
    should return the list sorted by that rule.
    If two words have the same length, sort the list alphabetically.
    The function should return a list of strings in sorted order.
    You may assume that all words will have the same length.
    For example:
    assert list_sort([""aa"", ""a"", ""aaa""]) => [""aa""]
    assert list_sort([""ab"", ""a"", ""aaa"", ""cd""]) => [""ab"", ""cd""]
    """""""
humaneval,humaneval_150,"def x_or_y(n, x, y):
    """"""A simple program which should return the value of x if n is 
    a prime number and should return the value of y otherwise.

    Examples:
    for x_or_y(7, 34, 12) == 34
    for x_or_y(15, 8, 5) == 5
    
    """""""
humaneval,humaneval_151,"def double_the_difference(lst):
    '''
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
    '''"
humaneval,humaneval_152,"def compare(game,guess):
    """"""I think we all remember that feeling when the result of some long-awaited
    event is finally known. The feelings and thoughts you have at that moment are
    definitely worth noting down and comparing.
    Your task is to determine if a person correctly guessed the results of a number of matches.
    You are given two arrays of scores and guesses of equal length, where each index shows a match. 
    Return an array of the same length denoting how far off each guess was. If they have guessed correctly,
    the value is 0, and if not, the value is the absolute difference between the guess and the score.
    
    
    example:

    compare([1,2,3,4,5,1],[1,2,3,4,2,-2]) -> [0,0,0,0,3,3]
    compare([0,5,0,0,0,4],[4,1,1,0,0,-2]) -> [4,4,1,0,0,6]
    """""""
humaneval,humaneval_153,"def Strongest_Extension(class_name, extensions):
    """"""You will be given the name of a class (a string) and a list of extensions.
    The extensions are to be used to load additional classes to the class. The
    strength of the extension is as follows: Let CAP be the number of the uppercase
    letters in the extension's name, and let SM be the number of lowercase letters 
    in the extension's name, the strength is given by the fraction CAP - SM. 
    You should find the strongest extension and return a string in this 
    format: ClassName.StrongestExtensionName.
    If there are two or more extensions with the same strength, you should
    choose the one that comes first in the list.
    For example, if you are given ""Slices"" as the class and a list of the
    extensions: ['SErviNGSliCes', 'Cheese', 'StuFfed'] then you should
    return 'Slices.SErviNGSliCes' since 'SErviNGSliCes' is the strongest extension 
    (its strength is -1).
    Example:
    for Strongest_Extension('my_class', ['AA', 'Be', 'CC']) == 'my_class.AA'
    """""""
humaneval,humaneval_154,"def cycpattern_check(a , b):
    """"""You are given 2 words. You need to return True if the second word or any of its rotations is a substring in the first word
    cycpattern_check(""abcd"",""abd"") => False
    cycpattern_check(""hello"",""ell"") => True
    cycpattern_check(""whassup"",""psus"") => False
    cycpattern_check(""abab"",""baa"") => True
    cycpattern_check(""efef"",""eeff"") => False
    cycpattern_check(""himenss"",""simen"") => True

    """""""
humaneval,humaneval_155,"def even_odd_count(num):
    """"""Given an integer. return a tuple that has the number of even and odd digits respectively.

     Example:
        even_odd_count(-12) ==> (1, 1)
        even_odd_count(123) ==> (1, 2)
    """""""
humaneval,humaneval_156,"def int_to_mini_roman(number):
    """"""
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.
    Restrictions: 1 <= num <= 1000

    Examples:
    >>> int_to_mini_roman(19) == 'xix'
    >>> int_to_mini_roman(152) == 'clii'
    >>> int_to_mini_roman(426) == 'cdxxvi'
    """""""
humaneval,humaneval_157,"def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''"
humaneval,humaneval_158,"def find_max(words):
    """"""Write a function that accepts a list of strings.
    The list contains different words. Return the word with maximum number
    of unique characters. If multiple strings have maximum number of unique
    characters, return the one which comes first in lexicographical order.

    find_max([""name"", ""of"", ""string""]) == ""string""
    find_max([""name"", ""enam"", ""game""]) == ""enam""
    find_max([""aaaaaaa"", ""bb"" ,""cc""]) == """"aaaaaaa""
    """""""
humaneval,humaneval_159,"def eat(number, need, remaining):
    """"""
    You're a hungry rabbit, and you already have eaten a certain number of carrots,
    but now you need to eat more carrots to complete the day's meals.
    you should return an array of [ total number of eaten carrots after your meals,
                                    the number of carrots left after your meals ]
    if there are not enough remaining carrots, you will eat all remaining carrots, but will still be hungry.
    
    Example:
    * eat(5, 6, 10) -> [11, 4]
    * eat(4, 8, 9) -> [12, 1]
    * eat(1, 10, 10) -> [11, 0]
    * eat(2, 11, 5) -> [7, 0]
    
    Variables:
    @number : integer
        the number of carrots that you have eaten.
    @need : integer
        the number of carrots that you need to eat.
    @remaining : integer
        the number of remaining carrots thet exist in stock
    
    Constrain:
    * 0 <= number <= 1000
    * 0 <= need <= 1000
    * 0 <= remaining <= 1000

    Have fun :)
    """""""
humaneval,humaneval_160,"def do_algebra(operator, operand):
    """"""
    Given two lists operator, and operand. The first list has basic algebra operations, and 
    the second list is a list of integers. Use the two given lists to build the algebric 
    expression and return the evaluation of this expression.

    The basic algebra operations:
    Addition ( + ) 
    Subtraction ( - ) 
    Multiplication ( * ) 
    Floor division ( // ) 
    Exponentiation ( ** ) 

    Example:
    operator['+', '*', '-']
    array = [2, 3, 4, 5]
    result = 2 + 3 * 4 - 5
    => result = 9

    Note:
        The length of operator list is equal to the length of operand list minus one.
        Operand is a list of of non-negative integers.
        Operator list has at least one operator, and operand list has at least two operands.

    """""""
humaneval,humaneval_161,"def solve(s):
    """"""You are given a string s.
    if s[i] is a letter, reverse its case from lower to upper or vise versa, 
    otherwise keep it as it is.
    If the string contains no letters, reverse the string.
    The function should return the resulted string.
    Examples
    solve(""1234"") = ""4321""
    solve(""ab"") = ""AB""
    solve(""#a@C"") = ""#A@c""
    """""""
humaneval,humaneval_162,"def string_to_md5(text):
    """"""
    Given a string 'text', return its md5 hash equivalent string.
    If 'text' is an empty string, return None.

    >>> string_to_md5('Hello world') == '3e25960a79dbc69b674cd4ec67a72c62'
    """""""
humaneval,humaneval_163,"def generate_integers(a, b):
    """"""
    Given two positive integers a and b, return the even digits between a
    and b, in ascending order.

    For example:
    generate_integers(2, 8) => [2, 4, 6, 8]
    generate_integers(8, 2) => [2, 4, 6, 8]
    generate_integers(10, 14) => []
    """""""
mbpp,mbpp_0,Write a python function to remove first and last occurrence of a given character from the string.
mbpp,mbpp_1,Write a function to sort a given matrix in ascending order according to the sum of its rows.
mbpp,mbpp_2,Write a function to count the most common words in a dictionary.
mbpp,mbpp_3,Write a python function to find the volume of a triangular prism.
mbpp,mbpp_4,Write a function to split a string at lowercase letters.
mbpp,mbpp_5,Write a function to find sequences of lowercase letters joined with an underscore.
mbpp,mbpp_6,Write a function to find the perimeter of a square.
mbpp,mbpp_7,Write a function to remove characters from the first string which are present in the second string.
mbpp,mbpp_8,Write a function to find whether a given array of integers contains any duplicate element.
mbpp,mbpp_9,Write a function to check if the given number is woodball or not.
mbpp,mbpp_10,Write a function to find m number of multiples of n.
mbpp,mbpp_11,Write a function to find the first duplicate element in a given array of integers.
mbpp,mbpp_12,Write a python function to find the maximum sum of elements of list in a list of lists.
mbpp,mbpp_13,Write a function to convert the given binary number to its decimal equivalent.
mbpp,mbpp_14,Write a python function to find the product of non-repeated elements in a given array.
mbpp,mbpp_15,Write a function to check if the given tuple list has all k elements.
mbpp,mbpp_16,Write a python function to remove all digits from a list of strings.
mbpp,mbpp_17,Write a python function to find binomial co-efficient.
mbpp,mbpp_18,Write a python function to find the element occurring odd number of times.
mbpp,mbpp_19,Write a python function to count all the substrings starting and ending with same characters.
mbpp,mbpp_20,Write a function to find the top k integers that occur most frequently from given lists of sorted and distinct integers using heap queue algorithm.
mbpp,mbpp_21,Write a python function to find the largest prime factor of a given number.
mbpp,mbpp_22,Write a python function to convert a decimal number to binary number.
mbpp,mbpp_23,Write a python function to find the missing number in a sorted array.
mbpp,mbpp_24,Write a function to find the n-th rectangular number.
mbpp,mbpp_25,Write a python function to find the nth digit in the proper fraction of two given numbers.
mbpp,mbpp_26,Write a function to sort a given mixed list of integers and strings.
mbpp,mbpp_27,Write a function to find the division of first even and odd number of a given list.
mbpp,mbpp_28,Write a function to check if the letters of a given string can be rearranged so that two characters that are adjacent to each other are different.
mbpp,mbpp_29,Write a function to find frequency of the elements in a given list of lists using collections module.
mbpp,mbpp_30,Write a function to filter even numbers using lambda function.
mbpp,mbpp_31,Write a python function to find the sum of repeated elements in a given array.
mbpp,mbpp_32,Write a function to find sequences of lowercase letters joined with an underscore using regex.
mbpp,mbpp_33,Write a function that matches a word at the beginning of a string.
mbpp,mbpp_34,Write a function to find the gcd of the given array elements.
mbpp,mbpp_35,Write a python function to determine whether all the numbers are different from each other are not.
mbpp,mbpp_36,Write a python function to find the last digit when factorial of a divides factorial of b.
mbpp,mbpp_37,Write a python function to set all odd bits of a given number.
mbpp,mbpp_38,Write a function to extract every first or specified element from a given two-dimensional list.
mbpp,mbpp_39,Write a function to find the list with minimum length using lambda function.
mbpp,mbpp_40,Write a function to print check if the triangle is equilateral or not.
mbpp,mbpp_41,Write a function to caluclate area of a parallelogram.
mbpp,mbpp_42,Write a python function to check whether the first and last characters of a given string are equal or not.
mbpp,mbpp_43,Write a function to sort the given array by using counting sort.
mbpp,mbpp_44,Write a function to find t-nth term of geometric series.
mbpp,mbpp_45,Write a python function to check if a given number is one less than twice its reverse.
mbpp,mbpp_46,Write a python function to find the largest number that can be formed with the given digits.
mbpp,mbpp_47,Write a python function to check whether the given two integers have opposite sign or not.
mbpp,mbpp_48,Write a function to find the nth octagonal number.
mbpp,mbpp_49,Write a function to find the maximum length of the subsequence with difference between adjacent elements for the given array.
mbpp,mbpp_50,Write a python function to count number of substrings with the sum of digits equal to their length.
mbpp,mbpp_51,Write a python function to find smallest number in a list.
mbpp,mbpp_52,Write a function to find the maximum difference between available pairs in the given tuple list.
mbpp,mbpp_53,Write a function to sort a list of tuples using lambda.
mbpp,mbpp_54,Write a function of recursion list sum.
mbpp,mbpp_55,Write a python function to count positive numbers in a list.
mbpp,mbpp_56,Write a function to find the number of ways to partition a set of bell numbers.
mbpp,mbpp_57,Write a python function to check whether the given array is monotonic or not.
mbpp,mbpp_58,Write a function to check whether a list contains the given sublist or not.
mbpp,mbpp_59,Write a function to find whether all the given tuples have equal length or not.
mbpp,mbpp_60,Write a function to sort a list of elements using comb sort.
mbpp,mbpp_61,Write a python function to check whether the given number can be represented as difference of two squares or not.
mbpp,mbpp_62,Write a function to split the given string with multiple delimiters by using regex.
mbpp,mbpp_63,Write a function to check whether it follows the sequence given in the patterns array.
mbpp,mbpp_64,Write a function to find tuples which have all elements divisible by k from the given list of tuples.
mbpp,mbpp_65,Write a python function to count the number of squares in a rectangle.
mbpp,mbpp_66,Write a python function to find the difference between sum of even and odd digits.
mbpp,mbpp_67,Write a python function to find number of integers with odd number of set bits.
mbpp,mbpp_68,Write a python function to check whether the length of the word is odd or not.
mbpp,mbpp_69,Write a function to find the nth tetrahedral number.
mbpp,mbpp_70,Write a function to zip the two given tuples.
mbpp,mbpp_71,Write a function to find the volume of a sphere.
mbpp,mbpp_72,Write a python function to find the character made by adding all the characters of the given string.
mbpp,mbpp_73,Write a function to find the n-th number in newman conway sequence.
mbpp,mbpp_74,Write a function to find the surface area of a sphere.
mbpp,mbpp_75,Write a function to find nth centered hexagonal number.
mbpp,mbpp_76,Write a function to merge three dictionaries into a single expression.
mbpp,mbpp_77,Write a function to get the frequency of the elements in a list.
mbpp,mbpp_78,Write a function to find the closest smaller number than n.
mbpp,mbpp_79,Write a python function to find the length of the longest word.
mbpp,mbpp_80,Write a function to check if a substring is present in a given list of string values.
mbpp,mbpp_81,Write a function to check whether the given number is undulating or not.
mbpp,mbpp_82,Write a function to calculate the value of 'a' to the power 'b'.
mbpp,mbpp_83,Write a function to extract the index minimum value record from the given tuples.
mbpp,mbpp_84,Write a python function to find the minimum length of sublist.
mbpp,mbpp_85,Write a python function to find the number of divisors of a given integer.
mbpp,mbpp_86,Write a function to find frequency count of list of lists.
mbpp,mbpp_87,Write a function to multiply all the numbers in a list and divide with the length of the list.
mbpp,mbpp_88,Write a function to convert the given decimal number to its binary equivalent.
mbpp,mbpp_89,Write a function to find the next smallest palindrome of a specified number.
mbpp,mbpp_90,Write a function to find the kth element in the given array.
mbpp,mbpp_91,Write a function to convert snake case string to camel case string.
mbpp,mbpp_92,"Write a function to find eulerian number a(n, m)."
mbpp,mbpp_93,Write a function to sort each sublist of strings in a given list of lists using lambda function.
mbpp,mbpp_94,Write a python function to count true booleans in the given list.
mbpp,mbpp_95,Write a function to add the given list to the given tuples.
mbpp,mbpp_96,Write a python function to count hexadecimal numbers for a given range.
mbpp,mbpp_97,Write a function to merge multiple sorted inputs into a single sorted iterator using heap queue algorithm.
mbpp,mbpp_98,Write a python function to find the count of rotations of a binary string with odd value.
mbpp,mbpp_99,Write a function to extract the ranges that are missing from the given list with the given start range and end range values.
mbpp,mbpp_100,Write a function to find common elements in given nested lists. * list item * list item * list item * list item
mbpp,mbpp_101,Write a python function to find the perimeter of a cylinder.
mbpp,mbpp_102,Write a function to check if a string represents an integer or not.
mbpp,mbpp_103,Write a function to assign frequency to each tuple in the given tuple list.
mbpp,mbpp_104,Write a function to check whether all dictionaries in a list are empty or not.
mbpp,mbpp_105,Write a function to convert a given tuple of positive integers into an integer.
mbpp,mbpp_106,Write a function to convert all possible convertible elements in the list to float.
mbpp,mbpp_107,[link text](https:// [link text](https:// [link text](https://)))write a function to convert a string to a list.
mbpp,mbpp_108,Write a python function to find the element that appears only once in a sorted array.
mbpp,mbpp_109,Write a function to find the maximum product from the pairs of tuples within a given list.
mbpp,mbpp_110,Write a function to find the triplet with sum of the given array
mbpp,mbpp_111,Write a function to find nâ€™th smart number.
mbpp,mbpp_112,Write a function to sum all amicable numbers from 1 to a specified number.
mbpp,mbpp_113,Write a function to get the angle of a complex number.
mbpp,mbpp_114,Write a function to find the maximum difference between the number of 0s and number of 1s in any sub-string of the given binary string.
mbpp,mbpp_115,Write a python function to find the sum of common divisors of two given numbers.
mbpp,mbpp_116,Write a function to multiply two integers without using the * operator in python.
mbpp,mbpp_117,Write a function to shortlist words that are longer than n from a given list of words.
mbpp,mbpp_118,Write a function to calculate magic square.
mbpp,mbpp_119,Write a function to find the item with maximum frequency in a given list.
mbpp,mbpp_120,Write a python function to reverse only the vowels of a given string.
mbpp,mbpp_121,Write a function to convert tuple to a string.
mbpp,mbpp_122,Write a function to calculate the sum of the negative numbers of a given list of numbers using lambda function.
mbpp,mbpp_123,Write a python function to check whether the last element of given array is even or odd after performing an operation p times.
mbpp,mbpp_124,Write a function to find the nth hexagonal number.
mbpp,mbpp_125,Write a function to calculate electricity bill.
mbpp,mbpp_126,Write a function to find the ration of zeroes in an array of integers.
mbpp,mbpp_127,Write a python function to check whether the given number can be represented as sum of non-zero powers of 2 or not.
mbpp,mbpp_128,Write a function to find the circumference of a circle.
mbpp,mbpp_129,Write a function to extract elements that occur singly in the given tuple list.
mbpp,mbpp_130,Write a function to sort a list of elements using pancake sort.
mbpp,mbpp_131,Write a function to count the same pair in three given lists.
mbpp,mbpp_132,Write a function to find number of lists present in the given tuple.
mbpp,mbpp_133,Write a python function to find the sum of absolute differences in all pairs of the given array.
mbpp,mbpp_134,Write a python function to find the maximum difference between any two elements in a given array.
mbpp,mbpp_135,Write a function to find the ascii value of total characters in a string.
mbpp,mbpp_136,Write a function to find the maximum total path sum in the given triangle.
mbpp,mbpp_137,Write a function to divide a number into two parts such that the sum of digits is maximum.
mbpp,mbpp_138,Write a function to find the longest subsequence such that the difference between adjacents is one for the given array.
mbpp,mbpp_139,Write a python function to find whether the given number is present in the infinite sequence or not.
mbpp,mbpp_140,Write a python function to check whether the given number is co-prime or not.
mbpp,mbpp_141,Write a function to sort the given array by using merge sort.
mbpp,mbpp_142,Write a function to find the vertex of a parabola.
mbpp,mbpp_143,Write a function to extract every specified element from a given two dimensional list.
mbpp,mbpp_144,Write a python function to toggle all even bits of a given number.
mbpp,mbpp_145,Write a function to convert a tuple of string values to a tuple of integer values.
mbpp,mbpp_146,Write a function to reflect the run-length encoding from a list.
mbpp,mbpp_147,Write a python function to find k number of operations required to make all elements equal.
mbpp,mbpp_148,Write a function to print the season for the given month and day.
mbpp,mbpp_149,Write a function to find x and y that satisfies ax + by = n.
mbpp,mbpp_150,Write a function to remove all elements from a given list present in another list.
mbpp,mbpp_151,Write a function to calculate the sum of the positive integers of n+(n-2)+(n-4)... (until n-x =< 0).
mbpp,mbpp_152,Write a function to calculate the area of a regular polygon.
mbpp,mbpp_153,Write a python function to check whether the sum of divisors are same or not.
mbpp,mbpp_154,Write a python function to count characters at same position in a given string (lower and uppercase characters) as in english alphabet.
mbpp,mbpp_155,Write a python function to count the pairs with xor as an even number.
mbpp,mbpp_156,Write a python function to find smallest power of 2 greater than or equal to n.
mbpp,mbpp_157,Write a python function to find the frequency of a number in a given array.
mbpp,mbpp_158,Write a function to calculate the nth pell number.
mbpp,mbpp_159,Write a function to find sum of the numbers in a list between the indices of a specified range.
mbpp,mbpp_160,Write a function to find the perimeter of a pentagon.
mbpp,mbpp_161,Write a function to find the occurence of characters 'std' in the given string 1. list item 1. list item 1. list item 2. list item 2. list item 2. list item
mbpp,mbpp_162,Write a function to remove everything except alphanumeric characters from a string.
mbpp,mbpp_163,Write a function to group a sequence of key-value pairs into a dictionary of lists.
mbpp,mbpp_164,Write a function to verify validity of a string of parentheses.
mbpp,mbpp_165,Write a function to find the perimeter of a triangle.
mbpp,mbpp_166,Write a python function to find two distinct numbers such that their lcm lies within the given range.
mbpp,mbpp_167,Write a function to search some literals strings in a string.
mbpp,mbpp_168,Write a function to find if the given number is a keith number or not.
mbpp,mbpp_169,Write a function to calculate distance between two points using latitude and longitude.
mbpp,mbpp_170,Write a function to find the longest common prefix in the given set of strings.
mbpp,mbpp_171,"Write a function to find uppercase, lowercase, special character and numeric values using regex."
mbpp,mbpp_172,Write a function to count all the distinct pairs having a difference of k in any array.
mbpp,mbpp_173,Write a function to find all the values in a list that are greater than a specified number.
mbpp,mbpp_174,Write a function to find the focus of a parabola.
mbpp,mbpp_175,Write a function to search some literals strings in a string by using regex.
mbpp,mbpp_176,Write a function to find the longest common subsequence for the given two sequences.
mbpp,mbpp_177,Write a python function to check whether the given number can be represented by product of two squares or not.
mbpp,mbpp_178,Write a python function to find the first missing positive number.
mbpp,mbpp_179,Write a python function to count the number of integral co-ordinates that lie inside a square.
mbpp,mbpp_180,Write a function to check whether the given month name contains 30 days or not.
mbpp,mbpp_181,Write a python function to check whether a string has atleast one letter and one number.
mbpp,mbpp_182,Write a function to remove the duplicates from the given tuple.
mbpp,mbpp_183,Write a python function to convert octal number to decimal number.
mbpp,mbpp_184,Write a python function to find the first position of an element in a sorted array.
mbpp,mbpp_185,Write a function to remove all the tuples with length k.
mbpp,mbpp_186,Write a function to perform the exponentiation of the given two tuples.
mbpp,mbpp_187,Write a function to find the largest triangle that can be inscribed in an ellipse.
mbpp,mbpp_188,Write a python function to find highest power of 2 less than or equal to given number.
mbpp,mbpp_189,Write a function to find all index positions of the maximum values in a given list.
mbpp,mbpp_190,Write a python function to check whether the elements in a list are same or not.
mbpp,mbpp_191,Write a function to remove even characters in a string.
mbpp,mbpp_192,Write a python function to find the hamming distance between given two integers.
mbpp,mbpp_193,Write a python function to count the occurrence of a given character in a string.
mbpp,mbpp_194,Write a function to find the inversions of tuple elements in the given tuple list.
mbpp,mbpp_195,Write a function to perform the adjacent element concatenation in the given tuples.
mbpp,mbpp_196,Write a function to count the longest repeating subsequences such that the two subsequences donâ€™t have same string characters at same positions.
mbpp,mbpp_197,Write a function to check the given decimal with a precision of 2 by using regex.
mbpp,mbpp_198,Write a function to delete the smallest element from the given heap and then insert a new item.
mbpp,mbpp_199,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex."
